Date,Time,Level,Component,Content,Event
2016-09-29,"00:01:47,",Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E27
2016-09-29,"00:01:47,",Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E28
2016-09-29,"00:01:47,",Info,CBS,Warning: Unrecognized packageExtended attribute.,E26
2016-09-29,"00:01:47,",Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E27
2016-09-29,"00:01:47,",Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E28
2016-09-29,"00:01:47,",Info,CBS,Warning: Unrecognized packageExtended attribute.,E26
2016-09-29,"00:01:47,",Info,CBS,Warning: Unrecognized packageExtended attribute.,E26
2016-09-29,"00:01:47,",Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E27
2016-09-29,"00:01:47,",Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E28
2016-09-29,"00:01:47,",Info,CBS,Warning: Unrecognized packageExtended attribute.,E26
2016-09-29,"00:01:47,",Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E27
2016-09-29,"00:01:47,",Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E28
2016-09-29,"00:01:47,",Info,CBS,Warning: Unrecognized packageExtended attribute.,E26
2016-09-29,"00:01:47,",Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E27
2016-09-29,"00:01:47,",Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E28
2016-09-29,"00:01:47,",Info,CBS,Warning: Unrecognized packageExtended attribute.,E26
2016-09-29,"00:01:47,",Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E27
2016-09-29,"00:01:47,",Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E28
2016-09-29,"00:01:47,",Info,CBS,Warning: Unrecognized packageExtended attribute.,E26
2016-09-29,"00:01:47,",Info,CBS,Warning: Unrecognized packageExtended attribute.,E26
2016-09-29,"00:01:47,",Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E27
2016-09-29,"00:01:47,",Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E28
2016-09-29,"00:01:47,",Info,CBS,Warning: Unrecognized packageExtended attribute.,E26
2016-09-29,"00:01:47,",Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E27
2016-09-29,"00:01:47,",Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E28
2016-09-29,"00:01:47,",Info,CBS,Warning: Unrecognized packageExtended attribute.,E26
2016-09-29,"00:01:47,",Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E27
2016-09-29,"00:01:47,",Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E28
2016-09-29,"00:01:47,",Info,CBS,Warning: Unrecognized packageExtended attribute.,E26
2016-09-29,"00:01:47,",Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E27
2016-09-29,"00:01:47,",Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E28
2016-09-29,"00:01:47,",Info,CBS,Warning: Unrecognized packageExtended attribute.,E26
2016-09-29,"00:01:47,",Info,CBS,Warning: Unrecognized packageExtended attribute.,E26
2016-09-29,"00:01:47,",Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E27
2016-09-29,"00:01:47,",Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E28
2016-09-29,"00:01:47,",Info,CBS,Warning: Unrecognized packageExtended attribute.,E26
2016-09-29,"00:01:47,",Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E27
2016-09-29,"00:01:47,",Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E28
2016-09-29,"00:01:47,",Info,CBS,Warning: Unrecognized packageExtended attribute.,E26
2016-09-29,"00:01:47,",Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E27
2016-09-29,"00:01:47,",Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E28
2016-09-29,"00:01:47,",Info,CBS,Warning: Unrecognized packageExtended attribute.,E26
2016-09-29,"00:01:47,",Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E27
2016-09-29,"00:01:47,",Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E28
2016-09-29,"00:01:47,",Info,CBS,Warning: Unrecognized packageExtended attribute.,E26
2016-09-29,"00:01:47,",Info,CBS,Warning: Unrecognized packageExtended attribute.,E26
2016-09-29,"00:01:47,",Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E27
2016-09-29,"00:01:47,",Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E28
2016-09-29,"00:01:47,",Info,CBS,Warning: Unrecognized packageExtended attribute.,E26
2016-09-29,"00:01:47,",Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E27
2016-09-29,"00:01:47,",Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E28
2016-09-29,"00:01:47,",Info,CBS,Warning: Unrecognized packageExtended attribute.,E26
2016-09-29,"00:01:47,",Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E27
2016-09-29,"00:01:47,",Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E28
2016-09-29,"00:01:47,",Info,CBS,Warning: Unrecognized packageExtended attribute.,E26
2016-09-29,"00:01:47,",Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E27
2016-09-29,"00:01:47,",Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E28
2016-09-29,"00:01:47,",Info,CBS,Warning: Unrecognized packageExtended attribute.,E26
2016-09-29,"00:01:47,",Info,CBS,Warning: Unrecognized packageExtended attribute.,E26
2016-09-29,"00:01:47,",Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E27
2016-09-29,"00:01:47,",Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E28
2016-09-29,"00:01:47,",Info,CBS,Warning: Unrecognized packageExtended attribute.,E26
2016-09-29,"00:01:47,",Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E27
2016-09-29,"00:01:47,",Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E28
2016-09-29,"00:01:47,",Info,CBS,Warning: Unrecognized packageExtended attribute.,E26
2016-09-29,"00:01:47,",Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E27
2016-09-29,"00:01:47,",Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E28
2016-09-29,"00:01:47,",Info,CBS,Warning: Unrecognized packageExtended attribute.,E26
2016-09-29,"00:01:47,",Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E27
2016-09-29,"00:01:47,",Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E28
2016-09-29,"00:01:47,",Info,CBS,Warning: Unrecognized packageExtended attribute.,E26
2016-09-29,"00:03:19,",Info,CBS,Unloading offline registry hive: {bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/SOFTWARE,E655
2016-09-29,"00:03:19,",Info,CBS,Unloading offline registry hive: {bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/SYSTEM,E656
2016-09-29,"00:03:19,",Info,CBS,Unloading offline registry hive: {bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/SECURITY,E657
2016-09-29,"00:03:19,",Info,CBS,Unloading offline registry hive: {bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/SAM,E658
2016-09-29,"00:03:19,",Info,CBS,Unloading offline registry hive: {bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/COMPONENTS,E659
2016-09-29,"00:03:19,",Info,CBS,Unloading offline registry hive: {bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/DEFAULT,E660
2016-09-29,"00:03:19,",Info,CBS,Unloading offline registry hive: {bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Users/default/ntuser.dat,E661
2016-09-29,"00:03:19,",Info,CBS,Unloading offline registry hive: {bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/system32/smi/store/Machine/schema.dat,E662
2016-09-29,"00:03:25,",Info,CBS,Failed to create backup log cab. [HRESULT = 0x80070001 - ERROR_INVALID_FUNCTION],E616
2016-09-29,"02:03:46,",Info,CSI,0000000b CSI Store 3065408 (0x00000000002ec640) initialized,E663
2016-09-29,"02:03:46,",Info,CBS,Session: 30546354_2823393669 initialized by client WindowsUpdateAgent.,E664
2016-09-29,"02:03:46,",Info,CBS,Session: 30546354_2824723745 initialized by client WindowsUpdateAgent.,E665
2016-09-29,"02:03:46,",Info,CBS,Warning: Unrecognized packageExtended attribute.,E26
2016-09-29,"02:03:46,",Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E27
2016-09-29,"02:03:46,",Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E28
2016-09-29,"02:03:46,",Info,CBS,Warning: Unrecognized packageExtended attribute.,E26
2016-09-29,"02:03:46,",Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E27
2016-09-29,"02:03:46,",Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E28
2016-09-29,"02:03:46,",Info,CBS,Warning: Unrecognized packageExtended attribute.,E26
2016-09-29,"02:03:46,",Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E27
2016-09-29,"02:03:46,",Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E28
2016-09-29,"02:03:46,",Info,CBS,Warning: Unrecognized packageExtended attribute.,E26
2016-09-29,"02:03:46,",Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E27
2016-09-29,"02:03:46,",Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E28
2016-09-29,"02:03:46,",Info,CBS,Warning: Unrecognized packageExtended attribute.,E26
2016-09-29,"02:03:46,",Info,CBS,Warning: Unrecognized packageExtended attribute.,E26
2016-09-29,"02:03:46,",Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E27
2016-09-29,"02:03:46,",Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E28
2016-09-29,"02:03:46,",Info,CBS,Warning: Unrecognized packageExtended attribute.,E26
2016-09-29,"02:03:46,",Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E27
2016-09-29,"02:03:46,",Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E28
2016-09-29,"02:03:46,",Info,CBS,Warning: Unrecognized packageExtended attribute.,E26
2016-09-29,"02:03:46,",Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E27
2016-09-29,"02:03:46,",Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E28
2016-09-29,"02:03:46,",Info,CBS,Warning: Unrecognized packageExtended attribute.,E26
2016-09-29,"02:03:46,",Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E27
2016-09-29,"02:03:46,",Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E28
2016-09-29,"02:03:46,",Info,CBS,Warning: Unrecognized packageExtended attribute.,E26
2016-09-29,"02:03:46,",Info,CBS,Warning: Unrecognized packageExtended attribute.,E26
2016-09-29,"02:03:46,",Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E27
2016-09-29,"02:03:46,",Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E28
2016-09-29,"02:03:46,",Info,CBS,Warning: Unrecognized packageExtended attribute.,E26
2016-09-29,"02:03:46,",Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E27
2016-09-29,"02:03:46,",Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E28
2016-09-29,"02:03:46,",Info,CBS,Warning: Unrecognized packageExtended attribute.,E26
2016-09-29,"02:03:46,",Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E27
2016-09-29,"02:03:46,",Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E28
2016-09-29,"02:03:46,",Info,CBS,Warning: Unrecognized packageExtended attribute.,E26
2016-09-29,"02:03:46,",Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E27
2016-09-29,"02:03:46,",Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E28
2016-09-29,"02:03:46,",Info,CBS,Warning: Unrecognized packageExtended attribute.,E26
2016-09-29,"02:03:46,",Info,CBS,Warning: Unrecognized packageExtended attribute.,E26
2016-09-29,"02:03:46,",Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E27
2016-09-29,"02:03:46,",Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E28
2016-09-29,"02:03:46,",Info,CBS,Warning: Unrecognized packageExtended attribute.,E26
2016-09-29,"02:03:46,",Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E27
2016-09-29,"02:03:46,",Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E28
2016-09-29,"02:03:46,",Info,CBS,Warning: Unrecognized packageExtended attribute.,E26
2016-09-29,"02:03:46,",Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E27
2016-09-29,"02:03:46,",Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E28
2016-09-29,"02:03:46,",Info,CBS,Warning: Unrecognized packageExtended attribute.,E26
2016-09-29,"02:03:46,",Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E27
2016-09-29,"02:03:46,",Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E28
2016-09-29,"02:03:46,",Info,CBS,Warning: Unrecognized packageExtended attribute.,E26
2016-09-29,"02:03:46,",Info,CBS,Warning: Unrecognized packageExtended attribute.,E26
2016-09-29,"02:03:46,",Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E27
2016-09-29,"02:03:46,",Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E28
2016-09-29,"02:03:46,",Info,CBS,Warning: Unrecognized packageExtended attribute.,E26
2016-09-29,"02:03:46,",Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E27
2016-09-29,"02:03:46,",Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E28
2016-09-29,"02:03:46,",Info,CBS,Warning: Unrecognized packageExtended attribute.,E26
2016-09-29,"02:03:46,",Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E27
2016-09-29,"02:03:46,",Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E28
2016-09-29,"02:03:46,",Info,CBS,Warning: Unrecognized packageExtended attribute.,E26
2016-09-29,"02:03:46,",Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E27
2016-09-29,"02:03:46,",Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E28
2016-09-29,"02:03:46,",Info,CBS,Warning: Unrecognized packageExtended attribute.,E26
2016-09-29,"02:03:46,",Info,CBS,Warning: Unrecognized packageExtended attribute.,E26
2016-09-29,"02:03:46,",Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E27
2016-09-29,"02:03:46,",Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E28
2016-09-29,"02:03:46,",Info,CBS,Warning: Unrecognized packageExtended attribute.,E26
2016-09-29,"02:03:46,",Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E27
2016-09-29,"02:03:46,",Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E28
2016-09-29,"02:03:46,",Info,CBS,Warning: Unrecognized packageExtended attribute.,E26
2016-09-29,"02:03:46,",Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E27
2016-09-29,"02:03:46,",Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E28
2016-09-29,"02:03:46,",Info,CBS,Warning: Unrecognized packageExtended attribute.,E26
2016-09-29,"02:03:46,",Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E27
2016-09-29,"02:03:46,",Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E28
2016-09-29,"02:03:46,",Info,CBS,Warning: Unrecognized packageExtended attribute.,E26
2016-09-29,"02:03:46,",Info,CBS,Warning: Unrecognized packageExtended attribute.,E26
2016-09-29,"02:03:46,",Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E27
2016-09-29,"02:03:46,",Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E28
2016-09-29,"02:03:46,",Info,CBS,Warning: Unrecognized packageExtended attribute.,E26
2016-09-29,"02:03:46,",Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E27
2016-09-29,"02:03:46,",Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E28
2016-09-29,"02:03:46,",Info,CBS,Warning: Unrecognized packageExtended attribute.,E26
2016-09-29,"02:03:46,",Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E27
2016-09-29,"02:03:46,",Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E28
2016-09-29,"02:03:46,",Info,CBS,Warning: Unrecognized packageExtended attribute.,E26
2016-09-29,"02:03:46,",Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E27
2016-09-29,"02:03:46,",Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E28
2016-09-29,"02:03:46,",Info,CBS,Warning: Unrecognized packageExtended attribute.,E26
2016-09-29,"02:03:46,",Info,CBS,Warning: Unrecognized packageExtended attribute.,E26
2016-09-29,"02:03:46,",Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E27
2016-09-29,"02:03:46,",Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E28
2016-09-29,"02:03:46,",Info,CBS,Warning: Unrecognized packageExtended attribute.,E26
2016-09-29,"02:03:46,",Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E27
2016-09-29,"02:03:46,",Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E28
2016-09-29,"02:03:46,",Info,CBS,Warning: Unrecognized packageExtended attribute.,E26
2016-09-29,"02:03:46,",Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E27
2016-09-29,"02:03:46,",Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E28
2016-09-29,"02:03:46,",Info,CBS,Warning: Unrecognized packageExtended attribute.,E26
2016-09-29,"02:03:46,",Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E27
2016-09-29,"02:03:46,",Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E28
2016-09-29,"02:03:46,",Info,CBS,Warning: Unrecognized packageExtended attribute.,E26
2016-09-29,"02:03:47,",Info,CBS,Session: 30546354_2830724089 initialized by client WindowsUpdateAgent.,E666
2016-09-29,"02:03:47,",Info,CBS,Failed to internally open package. [HRESULT = 0x800f0805 - CBS_E_INVALID_PACKAGE],E30
2016-09-29,"02:03:47,",Info,CBS,Session: 30546354_2833204231 initialized by client WindowsUpdateAgent.,E667
2016-09-29,"02:03:48,",Info,CBS,Session: 30546354_2839784607 initialized by client WindowsUpdateAgent.,E668
2016-09-29,"02:03:48,",Info,CBS,Warning: Unrecognized packageExtended attribute.,E26
2016-09-29,"02:03:48,",Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E27
2016-09-29,"02:03:48,",Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E28
2016-09-29,"02:03:48,",Info,CBS,Warning: Unrecognized packageExtended attribute.,E26
2016-09-29,"02:03:48,",Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E27
2016-09-29,"02:03:48,",Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E28
2016-09-29,"02:03:48,",Info,CBS,Warning: Unrecognized packageExtended attribute.,E26
2016-09-29,"02:03:48,",Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E27
2016-09-29,"02:03:48,",Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E28
2016-09-29,"02:03:48,",Info,CBS,Warning: Unrecognized packageExtended attribute.,E26
2016-09-29,"02:03:48,",Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E27
2016-09-29,"02:03:48,",Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E28
2016-09-29,"02:03:48,",Info,CBS,Warning: Unrecognized packageExtended attribute.,E26
2016-09-29,"02:03:48,",Info,CBS,Warning: Unrecognized packageExtended attribute.,E26
2016-09-29,"02:03:48,",Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E27
2016-09-29,"02:03:48,",Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E28
2016-09-29,"02:03:48,",Info,CBS,Warning: Unrecognized packageExtended attribute.,E26
2016-09-29,"02:03:48,",Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E27
2016-09-29,"02:03:48,",Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E28
2016-09-29,"02:03:48,",Info,CBS,Warning: Unrecognized packageExtended attribute.,E26
2016-09-29,"02:03:48,",Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E27
2016-09-29,"02:03:48,",Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E28
2016-09-29,"02:03:48,",Info,CBS,Warning: Unrecognized packageExtended attribute.,E26
2016-09-29,"02:03:48,",Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E27
2016-09-29,"02:03:48,",Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E28
2016-09-29,"02:03:48,",Info,CBS,Warning: Unrecognized packageExtended attribute.,E26
2016-09-29,"02:03:48,",Info,CBS,Warning: Unrecognized packageExtended attribute.,E26
2016-09-29,"02:03:48,",Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E27
2016-09-29,"02:03:48,",Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E28
2016-09-29,"02:03:48,",Info,CBS,Warning: Unrecognized packageExtended attribute.,E26
2016-09-29,"02:03:48,",Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E27
2016-09-29,"02:03:48,",Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E28
2016-09-29,"02:03:48,",Info,CBS,Warning: Unrecognized packageExtended attribute.,E26
